SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No internet service,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,67,102.35364442718038,6993.148785043187,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,3,77.6054646572606,245.47249536542225,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,23,96.84507849589728,2188.804921504103,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,31,96.21552656112202,2920.5779169729644,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,26,92.73482133866797,2487.24335648116,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False
0,4,79.19509253335357,333.034733728158,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
0,2,78.8864312462804,186.2990838458436,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,1,69.36005100071233,69.36005100071233,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,6,90.0977514062884,573.3430381012528,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,14,83.65241378593858,1178.5489131920754,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,12,74.84444473696158,945.7694031226013,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,30,94.11668165650413,2806.3544891175557,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False
0,10,86.66960219232601,856.6943628563167,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,19,87.15835410943333,1666.9257812365724,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,35,95.72503771483584,3349.3237972478837,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,False
0,9,76.41640753335237,709.791306617845,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1,49.12927812221021,49.12927812221021,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
0,15,19.778853277942595,296.23242871612393,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,70,109.99085461378036,7679.7039734446935,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,True,False
0,10,98.1730309505929,1057.3962474821037,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,65,107.16024642189358,6967.6843062465205,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,1,20.1,20.1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,2,64.12369702998717,115.95733538775036,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True
0,32,78.06717239440812,2521.733809878689,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False
0,8,99.65837446752842,821.1909348362694,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,6,83.82368609669088,476.6434148047115,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False
0,48,99.47995761977982,4861.188266822191,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,40,100.98725596645187,4117.317818182177,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1,1,69.55599455467363,69.55599455467363,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,29,79.09880561445384,2379.113591100503,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True
0,8,82.74760759753332,757.8816496412823,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,8,103.96908248675338,842.1889701675011,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,23,104.15143608309343,2451.740068960088,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True
0,12,76.9602201348473,945.2154026150497,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,4,89.56529834628596,369.85704349471337,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,2,70.53015317685657,149.1022976528486,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,24.690423040993384,24.690423040993384,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,48.79532600923278,90.91346708071087,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,10,81.81185202143213,867.1627522621128,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
0,1,19.430482606657222,19.430482606657222,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,65,107.89455444406445,6956.488919167489,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,5,91.9665989492183,462.5944496408042,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True
0,7,84.95574820616865,615.7723035831687,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,28,80.36130257949259,2384.396402308486,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1,74.81636233875555,74.81636233875555,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,64,106.00478814322385,6880.792664542786,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,60,104.54000962260343,6431.261483915679,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False
0,11,81.23105075030986,866.3585478199257,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
0,2,54.82033685078915,113.6496390884402,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,31,95.38203244123423,3019.3316986764644,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False
0,1,77.13486448291073,77.13486448291073,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,12,82.26497700659445,1030.9641424806598,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True
